"Region","RegionName","State","ForecastYoYPctChange","MSAName","CountyName","CityName"
"ZipCode","92646","CA",0.554277181549852,"Los Angeles-Long Beach-Anaheim, CA","Orange","Huntington Beach"
"ZipCode","92647","CA",-0.0153181957853959,"Los Angeles-Long Beach-Anaheim, CA","Orange","Huntington Beach"
"ZipCode","92648","CA",0.728228943488446,"Los Angeles-Long Beach-Anaheim, CA","Orange","Huntington Beach"
"ZipCode","92649","CA",-0.231257889589651,"Los Angeles-Long Beach-Anaheim, CA","Orange","Huntington Beach"
"ZipCode","92653","CA",0.148628148595884,"Los Angeles-Long Beach-Anaheim, CA","Orange","Laguna Hills"
"ZipCode","92655","CA",1.03286909632959,"Los Angeles-Long Beach-Anaheim, CA","Orange","Westminster"
"ZipCode","92656","CA",0.736744043331534,"Los Angeles-Long Beach-Anaheim, CA","Orange","Aliso Viejo"
"ZipCode","92657","CA",1.52099929196552,"Los Angeles-Long Beach-Anaheim, CA","Orange","Newport Coast"
"ZipCode","92660","CA",1.01282449416245,"Los Angeles-Long Beach-Anaheim, CA","Orange","Newport Beach"
"ZipCode","92672","CA",0.222233287546426,"Los Angeles-Long Beach-Anaheim, CA","Orange","San Clemente"
"ZipCode","92673","CA",-0.764684870754638,"Los Angeles-Long Beach-Anaheim, CA","Orange","San Clemente"
"ZipCode","92675","CA",-0.0544262346532697,"Los Angeles-Long Beach-Anaheim, CA","Orange","San Juan Capistrano"
"ZipCode","92676","CA",0.146103845820092,"Los Angeles-Long Beach-Anaheim, CA","Orange","Silverado"
"ZipCode","92677","CA",0.196779966671496,"Los Angeles-Long Beach-Anaheim, CA","Orange","Laguna Niguel"
"ZipCode","92679","CA",-0.734281016775698,"Los Angeles-Long Beach-Anaheim, CA","Orange","Coto de Caza"
"ZipCode","92683","CA",0.616858857765369,"Los Angeles-Long Beach-Anaheim, CA","Orange","Westminster"
"ZipCode","92688","CA",0.266390331699439,"Los Angeles-Long Beach-Anaheim, CA","Orange","Rancho Santa Margarita"
"ZipCode","92691","CA",0.372042439988745,"Los Angeles-Long Beach-Anaheim, CA","Orange","Mission Viejo"
"ZipCode","92692","CA",0.105703591447488,"Los Angeles-Long Beach-Anaheim, CA","Orange","Mission Viejo"
"ZipCode","92694","CA",-0.157752456272341,"Los Angeles-Long Beach-Anaheim, CA","Orange","Ladera Ranch"
"ZipCode","92701","CA",1.22761875394741,"Los Angeles-Long Beach-Anaheim, CA","Orange","Santa Ana"
"ZipCode","92703","CA",0.668199390086935,"Los Angeles-Long Beach-Anaheim, CA","Orange","Santa Ana"
"ZipCode","92704","CA",1.34231069221205,"Los Angeles-Long Beach-Anaheim, CA","Orange","Santa Ana"
"ZipCode","92705","CA",0.253009402097495,"Los Angeles-Long Beach-Anaheim, CA","Orange","North Tustin"
"ZipCode","92706","CA",1.30142502601182,"Los Angeles-Long Beach-Anaheim, CA","Orange","Santa Ana"
"ZipCode","92707","CA",0.725375603110672,"Los Angeles-Long Beach-Anaheim, CA","Orange","Santa Ana"
"ZipCode","92708","CA",0.31898623539542,"Los Angeles-Long Beach-Anaheim, CA","Orange","Fountain Valley"
"ZipCode","92780","CA",1.07196031867226,"Los Angeles-Long Beach-Anaheim, CA","Orange","Tustin"
"ZipCode","92782","CA",0.369144891112589,"Los Angeles-Long Beach-Anaheim, CA","Orange","Tustin"
"ZipCode","92801","CA",1.1203937787037,"Los Angeles-Long Beach-Anaheim, CA","Orange","Anaheim"
"ZipCode","92802","CA",0.647497141734325,"Los Angeles-Long Beach-Anaheim, CA","Orange","Anaheim"
"ZipCode","92804","CA",0.760928353507992,"Los Angeles-Long Beach-Anaheim, CA","Orange","Anaheim"
"ZipCode","92805","CA",0.637622706217012,"Los Angeles-Long Beach-Anaheim, CA","Orange","Anaheim"
"ZipCode","92806","CA",0.260146706472307,"Los Angeles-Long Beach-Anaheim, CA","Orange","Anaheim"
"ZipCode","92807","CA",1.17987597618117,"Los Angeles-Long Beach-Anaheim, CA","Orange","Anaheim"
"ZipCode","92808","CA",-0.741944510709547,"Los Angeles-Long Beach-Anaheim, CA","Orange","Anaheim"
"ZipCode","92821","CA",1.16797137654964,"Los Angeles-Long Beach-Anaheim, CA","Orange","Brea"
"ZipCode","92823","CA",0.362847213878831,"Los Angeles-Long Beach-Anaheim, CA","Orange","Brea"
"ZipCode","92831","CA",0.588679015993198,"Los Angeles-Long Beach-Anaheim, CA","Orange","Fullerton"
"ZipCode","92832","CA",1.08714571685773,"Los Angeles-Long Beach-Anaheim, CA","Orange","Fullerton"
"ZipCode","92833","CA",0.573733323261339,"Los Angeles-Long Beach-Anaheim, CA","Orange","Fullerton"
"ZipCode","92835","CA",0.082214459781554,"Los Angeles-Long Beach-Anaheim, CA","Orange","Fullerton"
"ZipCode","92840","CA",0.814518894618394,"Los Angeles-Long Beach-Anaheim, CA","Orange","Garden Grove"
"ZipCode","92841","CA",0.868482647795653,"Los Angeles-Long Beach-Anaheim, CA","Orange","Garden Grove"
"ZipCode","92843","CA",1.54861128329452,"Los Angeles-Long Beach-Anaheim, CA","Orange","Garden Grove"
"ZipCode","92844","CA",1.63728302173395,"Los Angeles-Long Beach-Anaheim, CA","Orange","Garden Grove"
"ZipCode","92845","CA",0.831239453211748,"Los Angeles-Long Beach-Anaheim, CA","Orange","Garden Grove"
"ZipCode","92860","CA",3.6488313736296,"Riverside, CA","Riverside","Norco"
"ZipCode","92861","CA",0.795630414701233,"Los Angeles-Long Beach-Anaheim, CA","Orange","Villa Park"
"ZipCode","92865","CA",1.09353851467762,"Los Angeles-Long Beach-Anaheim, CA","Orange","Orange"
"ZipCode","92866","CA",0.453702183288396,"Los Angeles-Long Beach-Anaheim, CA","Orange","Orange"
"ZipCode","92867","CA",0.956707059620061,"Los Angeles-Long Beach-Anaheim, CA","Orange","Orange"
"ZipCode","92868","CA",1.23087767605838,"Los Angeles-Long Beach-Anaheim, CA","Orange","Orange"
"ZipCode","92869","CA",-0.100683047693283,"Los Angeles-Long Beach-Anaheim, CA","Orange","Orange"
"ZipCode","92870","CA",0.390914744102896,"Los Angeles-Long Beach-Anaheim, CA","Orange","Placentia"
"ZipCode","92879","CA",3.78488098298626,"Riverside, CA","Riverside","Corona"
"ZipCode","92880","CA",3.40099987388747,"Riverside, CA","Riverside","Eastvale"
"ZipCode","92881","CA",3.25576332221556,"Riverside, CA","Riverside","Corona"
"ZipCode","92882","CA",2.82560174246105,"Riverside, CA","Riverside","Corona"
"ZipCode","92883","CA",2.63295713341494,"Riverside, CA","Riverside","Corona"
"ZipCode","92886","CA",-0.221198975627362,"Los Angeles-Long Beach-Anaheim, CA","Orange","Yorba Linda"
"ZipCode","92887","CA",-0.087759949196384,"Los Angeles-Long Beach-Anaheim, CA","Orange","Yorba Linda"
"ZipCode","93001","CA",2.01150868917702,"Ventura, CA","Ventura","Ventura"
"ZipCode","93003","CA",4.19745821821218,"Ventura, CA","Ventura","Ventura"
"ZipCode","93004","CA",2.83544322476926,"Ventura, CA","Ventura","Ventura"
"ZipCode","93010","CA",3.16367516255191,"Ventura, CA","Ventura","Camarillo"
"ZipCode","93012","CA",2.96685854747338,"Ventura, CA","Ventura","Camarillo"
"ZipCode","93013","CA",1.81305812569374,"Santa Maria-Santa Barbara, CA","Santa Barbara","Carpinteria"
"ZipCode","93015","CA",3.27074357572692,"Ventura, CA","Ventura","Fillmore"
"ZipCode","93021","CA",2.83526873567939,"Ventura, CA","Ventura","Moorpark"
"ZipCode","93022","CA",2.82510741403996,"Ventura, CA","Ventura","Oak View"
"ZipCode","93023","CA",2.98831796575671,"Ventura, CA","Ventura","Ojai"
"ZipCode","93030","CA",3.45734287455668,"Ventura, CA","Ventura","Oxnard"
"ZipCode","93033","CA",3.52876601720418,"Ventura, CA","Ventura","Oxnard"
"ZipCode","93035","CA",3.03112045523868,"Ventura, CA","Ventura","Oxnard"
"ZipCode","93036","CA",2.9823957459115,"Ventura, CA","Ventura","Oxnard"
"ZipCode","93041","CA",3.94532986432161,"Ventura, CA","Ventura","Port Hueneme"
"ZipCode","93060","CA",3.71198714322573,"Ventura, CA","Ventura","Santa Paula"
"ZipCode","93063","CA",3.14919177192061,"Ventura, CA","Ventura","Simi Valley"
"ZipCode","93065","CA",2.74855425842617,"Ventura, CA","Ventura","Simi Valley"
"ZipCode","93066","CA",4.72324974917955,"Ventura, CA","Ventura","Somis"
"ZipCode","93101","CA",3.12394635657255,"Santa Maria-Santa Barbara, CA","Santa Barbara","Santa Barbara"
"ZipCode","93103","CA",0.601524299837127,"Santa Maria-Santa Barbara, CA","Santa Barbara","Santa Barbara"
"ZipCode","93105","CA",1.56201802443944,"Santa Maria-Santa Barbara, CA","Santa Barbara","Santa Barbara"
"ZipCode","93108","CA",3.55990931764215,"Santa Maria-Santa Barbara, CA","Santa Barbara","Montecito"
"ZipCode","93109","CA",2.9584194281951,"Santa Maria-Santa Barbara, CA","Santa Barbara","Santa Barbara"
"ZipCode","93110","CA",-0.591205397705032,"Santa Maria-Santa Barbara, CA","Santa Barbara","Santa Barbara"
"ZipCode","93111","CA",1.70867232794612,"Santa Maria-Santa Barbara, CA","Santa Barbara","Goleta"
"ZipCode","93117","CA",2.56269024689898,"Santa Maria-Santa Barbara, CA","Santa Barbara","Goleta"
"ZipCode","93202","CA",6.75436076110647,"Hanford, CA","Kings","Armona"
"ZipCode","93203","CA",3.84789764069159,"Bakersfield, CA","Kern","Arvin"
"ZipCode","93204","CA",5.91452259428461,"Hanford, CA","Kings","Avenal"
"ZipCode","93210","CA",3.53000698266936,"Fresno, CA","Fresno","Coalinga"
"ZipCode","93212","CA",7.39741327558251,"Hanford, CA","Kings","Corcoran"
"ZipCode","93215","CA",4.8915749348432,"Bakersfield, CA","Kern","Delano"
"ZipCode","93219","CA",3.62603953825518,"Visalia, CA","Tulare","Earlimart"
"ZipCode","93221","CA",3.90844382845716,"Visalia, CA","Tulare","Exeter"
"ZipCode","93222","CA",3.33789601622985,"Bakersfield, CA","Kern","Pine Mountain Club"
"ZipCode","93223","CA",4.46766913889352,"Visalia, CA","Tulare","Farmersville"
"ZipCode","93225","CA",3.64542596492572,"Bakersfield, CA","Kern","Frazier Park"
"ZipCode","93230","CA",6.61485478240964,"Hanford, CA","Kings","Hanford"
"ZipCode","93234","CA",4.16647677014785,"Fresno, CA","Fresno","Huron"
"ZipCode","93235","CA",5.4915033282796,"Visalia, CA","Tulare","Ivanhoe"
"ZipCode","93238","CA",4.15934771844726,"Bakersfield, CA","Kern","Kernville"
"ZipCode","93240","CA",3.91402412345355,"Bakersfield, CA","Kern","Lake Isabella"
"ZipCode","93241","CA",4.56050597846489,"Bakersfield, CA","Kern","Lamont"
"ZipCode","93242","CA",5.98808543856957,"Fresno, CA","Fresno","Laton"
"ZipCode","93245","CA",6.86363379365556,"Hanford, CA","Kings","Lemoore"
"ZipCode","93247","CA",4.18461168981576,"Visalia, CA","Tulare","Lindsay"
"ZipCode","93250","CA",3.21715365654478,"Bakersfield, CA","Kern","Mc Farland"
"ZipCode","93256","CA",3.99068906952554,"Visalia, CA","Tulare","Pixley"
"ZipCode","93257","CA",4.55565459156065,"Visalia, CA","Tulare","Porterville"
"ZipCode","93263","CA",2.76959614900429,"Bakersfield, CA","Kern","Shafter"
"ZipCode","93265","CA",3.40551851772404,"Visalia, CA","Tulare","Springville"
"ZipCode","93267","CA",3.34462056165476,"Visalia, CA","Tulare","Strathmore"
"ZipCode","93268","CA",3.95507710512883,"Bakersfield, CA","Kern","Taft"
"ZipCode","93270","CA",3.53096816504162,"Visalia, CA","Tulare","Terra Bella"
"ZipCode","93271","CA",4.95886754849146,"Visalia, CA","Tulare","Three Rivers"
"ZipCode","93274","CA",4.06613709838826,"Visalia, CA","Tulare","Tulare"
"ZipCode","93277","CA",4.0088952328422,"Visalia, CA","Tulare","Visalia"
"ZipCode","93280","CA",3.08819783296394,"Bakersfield, CA","Kern","Wasco"
"ZipCode","93286","CA",4.26042092332905,"Visalia, CA","Tulare","Woodlake"
"ZipCode","93291","CA",3.63937263269265,"Visalia, CA","Tulare","Visalia"
"ZipCode","93292","CA",3.8083577674589,"Visalia, CA","Tulare","Visalia"
"ZipCode","93301","CA",3.26051227100719,"Bakersfield, CA","Kern","Bakersfield"
"ZipCode","93304","CA",3.31880565641122,"Bakersfield, CA","Kern","Bakersfield"
"ZipCode","93305","CA",3.17577805092173,"Bakersfield, CA","Kern","Bakersfield"
"ZipCode","93306","CA",3.34397472696695,"Bakersfield, CA","Kern","Bakersfield"
"ZipCode","93307","CA",3.4115975785145,"Bakersfield, CA","Kern","Bakersfield"
"ZipCode","93308","CA",2.90655711961107,"Bakersfield, CA","Kern","Oildale"
"ZipCode","93309","CA",2.06923129817505,"Bakersfield, CA","Kern","Bakersfield"
"ZipCode","93311","CA",2.02021695793869,"Bakersfield, CA","Kern","Bakersfield"
"ZipCode","93312","CA",1.95897563092051,"Bakersfield, CA","Kern","Bakersfield"
"ZipCode","93313","CA",2.23279094297134,"Bakersfield, CA","Kern","Bakersfield"
"ZipCode","93314","CA",1.80834407961057,"Bakersfield, CA","Kern","Rosedale"
"ZipCode","93401","CA",1.7292796211496,"San Luis Obispo, CA","San Luis Obispo","San Luis Obispo"
"ZipCode","93402","CA",2.91151020936084,"San Luis Obispo, CA","San Luis Obispo","Los Osos"
"ZipCode","93405","CA",2.04804626396096,"San Luis Obispo, CA","San Luis Obispo","San Luis Obispo"
"ZipCode","93420","CA",2.39922227720893,"San Luis Obispo, CA","San Luis Obispo","Arroyo Grande"
"ZipCode","93422","CA",2.37407037084601,"San Luis Obispo, CA","San Luis Obispo","Atascadero"
"ZipCode","93426","CA",2.21507469269138,"San Luis Obispo, CA","San Luis Obispo","Bradley"
"ZipCode","93428","CA",1.81647506329559,"San Luis Obispo, CA","San Luis Obispo","Cambria"
"ZipCode","93430","CA",2.89761762262501,"San Luis Obispo, CA","San Luis Obispo","Cayucos"
"ZipCode","93433","CA",2.46597265896967,"San Luis Obispo, CA","San Luis Obispo","Grover Beach"
"ZipCode","93434","CA",3.93358503648783,"Santa Maria-Santa Barbara, CA","Santa Barbara","Guadalupe"
"ZipCode","93436","CA",5.24983610820712,"Santa Maria-Santa Barbara, CA","Santa Barbara","Lompoc"
"ZipCode","93442","CA",1.69679832013656,"San Luis Obispo, CA","San Luis Obispo","Morro Bay"
"ZipCode","93444","CA",2.18808338023559,"San Luis Obispo, CA","San Luis Obispo","Nipomo"
"ZipCode","93445","CA",2.97180534660262,"San Luis Obispo, CA","San Luis Obispo","Oceano"
"ZipCode","93446","CA",2.02613726851184,"San Luis Obispo, CA","San Luis Obispo","Paso Robles"
"ZipCode","93449","CA",2.11765576604459,"San Luis Obispo, CA","San Luis Obispo","Pismo Beach"
"ZipCode","93451","CA",2.54906679023923,"San Luis Obispo, CA","San Luis Obispo","San Miguel"
"ZipCode","93453","CA",2.27858717984135,"San Luis Obispo, CA","San Luis Obispo","Atascadero"
"ZipCode","93454","CA",3.95664067574043,"Santa Maria-Santa Barbara, CA","Santa Barbara","Santa Maria"
"ZipCode","93455","CA",3.08522270243685,"Santa Maria-Santa Barbara, CA","Santa Barbara","Santa Maria"
"ZipCode","93458","CA",3.54586296825141,"Santa Maria-Santa Barbara, CA","Santa Barbara","Santa Maria"
"ZipCode","93460","CA",1.61598778358493,"Santa Maria-Santa Barbara, CA","Santa Barbara","Santa Ynez"
"ZipCode","93463","CA",1.85319779807816,"Santa Maria-Santa Barbara, CA","Santa Barbara","Solvang"
"ZipCode","93465","CA",0.570366279264409,"San Luis Obispo, CA","San Luis Obispo","Templeton"
"ZipCode","93501","CA",2.95046849552163,"Bakersfield, CA","Kern","Mojave"
"ZipCode","93505","CA",7.26755317177165,"Bakersfield, CA","Kern","California City"
"ZipCode","93510","CA",1.2166074846867,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Acton"
"ZipCode","93516","CA",6.95026362608882,"Bakersfield, CA","Kern","Boron"
"ZipCode","93527","CA",3.55322103315593,"Bakersfield, CA","Kern","Inyokern"
"ZipCode","93532","CA",2.04368706195215,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Lake Hughes"
"ZipCode","93534","CA",3.62412632651069,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Lancaster"
"ZipCode","93535","CA",3.1362959280746,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Lancaster"
"ZipCode","93536","CA",1.97381604779848,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Lancaster"
"ZipCode","93543","CA",4.3397952544735,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Littlerock"
"ZipCode","93550","CA",3.28642011071312,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Palmdale"
"ZipCode","93551","CA",1.29153651519189,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Palmdale"
"ZipCode","93552","CA",1.73172979910775,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Palmdale"
"ZipCode","93555","CA",3.76395648097614,"Bakersfield, CA","Kern","Ridgecrest"
"ZipCode","93560","CA",5.65496989739997,"Bakersfield, CA","Kern","Rosamond"
"ZipCode","93561","CA",3.39939290696933,"Bakersfield, CA","Kern","Tehachapi"
"ZipCode","93562","CA",3.889499830815,"Riverside, CA","San Bernardino","Trona"
"ZipCode","93591","CA",2.51101986546415,"Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Palmdale"
"ZipCode","93601","CA",7.25461192572237,"Madera, CA","Madera","Ahwahnee"
"ZipCode","93602","CA",3.21838117138819,"Fresno, CA","Fresno","Auberry"
"ZipCode","93604","CA",6.62825809524493,"Madera, CA","Madera","Bass Lake"
"ZipCode","93609","CA",6.66918610118163,"Fresno, CA","Fresno","Caruthers"
"ZipCode","93610","CA",7.56258727957595,"Madera, CA","Madera","Chowchilla"
"ZipCode","93611","CA",3.77588063668769,"Fresno, CA","Fresno","Clovis"
"ZipCode","93612","CA",4.67994116371701,"Fresno, CA","Fresno","Clovis"
"ZipCode","93614","CA",7.21022105115917,"Madera, CA","Madera","Coarsegold"
"ZipCode","93618","CA",4.03947790494663,"Visalia, CA","Tulare","Dinuba"
"ZipCode","93619","CA",3.59316884108847,"Fresno, CA","Fresno","Clovis"
"ZipCode","93622","CA",4.1322851828732,"Fresno, CA","Fresno","Firebaugh"
"ZipCode","93625","CA",3.07955259341801,"Fresno, CA","Fresno","Fowler"
"ZipCode","93626","CA",4.36996057011796,"Fresno, CA","Fresno","Friant"
"ZipCode","93630","CA",4.39019263270706,"Fresno, CA","Fresno","Kerman"
"ZipCode","93631","CA",4.49029423600118,"Fresno, CA","Fresno","Kingsburg"
"ZipCode","93637","CA",8.5771267454221,"Madera, CA","Madera","Madera"
"ZipCode","93638","CA",8.74552435662397,"Madera, CA","Madera","Madera"
"ZipCode","93640","CA",4.51187532461632,"Fresno, CA","Fresno","Mendota"
"ZipCode","93643","CA",6.73409684299211,"Madera, CA","Madera","North Fork"
"ZipCode","93644","CA",7.06744706790902,"Madera, CA","Madera","Oakhurst"
"ZipCode","93647","CA",4.73454101239536,"Visalia, CA","Tulare","Orosi"
"ZipCode","93651","CA",4.12779259020557,"Fresno, CA","Fresno","Prather"
"ZipCode","93654","CA",5.64854881831574,"Fresno, CA","Fresno","Reedley"
"ZipCode","93656","CA",4.50454710772021,"Fresno, CA","Fresno","Riverdale"
"ZipCode","93657","CA",4.65260321015611,"Fresno, CA","Fresno","Sanger"
"ZipCode","93662","CA",4.27598798943119,"Fresno, CA","Fresno","Selma"
"ZipCode","93664","CA",2.18730101295376,"Fresno, CA","Fresno","Shaver Lake"
"ZipCode","93667","CA",3.31093882488652,"Fresno, CA","Fresno","Tollhouse"
"ZipCode","93675","CA",5.08776427194048,"Fresno, CA","Fresno","Squaw Valley"
"ZipCode","93701","CA",4.85147291809829,"Fresno, CA","Fresno","Fresno"
"ZipCode","93702","CA",5.201044552234,"Fresno, CA","Fresno","Fresno"
"ZipCode","93703","CA",3.67179559370842,"Fresno, CA","Fresno","Fresno"
"ZipCode","93704","CA",3.94071386409463,"Fresno, CA","Fresno","Fresno"
"ZipCode","93705","CA",4.66996199367438,"Fresno, CA","Fresno","Fresno"
"ZipCode","93706","CA",5.87484552087011,"Fresno, CA","Fresno","Fresno"
"ZipCode","93710","CA",4.12516364673239,"Fresno, CA","Fresno","Fresno"
"ZipCode","93711","CA",3.86723222733822,"Fresno, CA","Fresno","Fresno"
"ZipCode","93720","CA",3.74937340898099,"Fresno, CA","Fresno","Fresno"
"ZipCode","93721","CA",4.96385296006705,"Fresno, CA","Fresno","Fresno"
"ZipCode","93722","CA",4.64581587520944,"Fresno, CA","Fresno","Fresno"
"ZipCode","93725","CA",5.2222058700335,"Fresno, CA","Fresno","Fresno"
"ZipCode","93726","CA",3.79969753453537,"Fresno, CA","Fresno","Fresno"
"ZipCode","93727","CA",4.79759069299564,"Fresno, CA","Fresno","Fresno"
"ZipCode","93728","CA",4.45363232653842,"Fresno, CA","Fresno","Fresno"
"ZipCode","93901","CA",4.91024890833387,"Salinas, CA","Monterey","Salinas"
"ZipCode","93905","CA",2.45384788839467,"Salinas, CA","Monterey","Salinas"
"ZipCode","93906","CA",3.60478522247584,"Salinas, CA","Monterey","Salinas"
"ZipCode","93907","CA",3.8636553045757,"Salinas, CA","Monterey","Salinas"
"ZipCode","93908","CA",2.2059951561648,"Salinas, CA","Monterey","Salinas"
"ZipCode","93923","CA",3.41073530075478,"Salinas, CA","Monterey","Carmel"
"ZipCode","93924","CA",3.58373723828294,"Salinas, CA","Monterey","Carmel Valley"
"ZipCode","93926","CA",4.5893704792568,"Salinas, CA","Monterey","Gonzales"
"ZipCode","93927","CA",3.01001261306319,"Salinas, CA","Monterey","Greenfield"
"ZipCode","93930","CA",3.43375655333973,"Salinas, CA","Monterey","King City"
"ZipCode","93933","CA",4.30816584250087,"Salinas, CA","Monterey","Marina"
"ZipCode","93940","CA",3.46288289279564,"Salinas, CA","Monterey","Monterey"
"ZipCode","93950","CA",3.84088609005815,"Salinas, CA","Monterey","Pacific Grove"
"ZipCode","93953","CA",1.87669497981371,"Salinas, CA","Monterey","Del Monte Forest"
"ZipCode","93955","CA",3.58445345314307,"Salinas, CA","Monterey","Seaside"
"ZipCode","94002","CA",-0.819513737544699,"San Francisco, CA","San Mateo","Belmont"
"ZipCode","94005","CA",0.801125671630338,"San Francisco, CA","San Mateo","Brisbane"
"ZipCode","94010","CA",-0.400879014447897,"San Francisco, CA","San Mateo","Burlingame"
"ZipCode","94014","CA",0.387964590225721,"San Francisco, CA","San Mateo","Daly City"
"ZipCode","94015","CA",0.831741632547574,"San Francisco, CA","San Mateo","Daly City"
"ZipCode","94019","CA",-0.813201055726904,"San Francisco, CA","San Mateo","Half Moon Bay"
"ZipCode","94020","CA",-0.966495110025351,"San Francisco, CA","San Mateo","La Honda"
"ZipCode","94022","CA",0.260516754107117,"San Jose, CA","Santa Clara","Los Altos"
"ZipCode","94024","CA",0.112344886697653,"San Jose, CA","Santa Clara","Los Altos"
"ZipCode","94025","CA",-0.631693951567958,"San Francisco, CA","San Mateo","Menlo Park"
"ZipCode","94027","CA",0.792538313130915,"San Francisco, CA","San Mateo","Atherton"
"ZipCode","94028","CA",1.45332563390311,"San Francisco, CA","San Mateo","Portola Valley"
"ZipCode","94030","CA",-0.189075543872245,"San Francisco, CA","San Mateo","Millbrae"
"ZipCode","94037","CA",-0.292878068183916,"San Francisco, CA","San Mateo","Montara"
"ZipCode","94038","CA",-0.100018496792714,"San Francisco, CA","San Mateo","Moss Beach"
"ZipCode","94040","CA",1.32675504635036,"San Jose, CA","Santa Clara","Mountain View"
"ZipCode","94041","CA",0.669072896834683,"San Jose, CA","Santa Clara","Mountain View"
"ZipCode","94043","CA",0.911152472517227,"San Jose, CA","Santa Clara","Mountain View"
"ZipCode","94044","CA",0.403376524526482,"San Francisco, CA","San Mateo","Pacifica"
"ZipCode","94061","CA",-0.879118314139997,"San Francisco, CA","San Mateo","Redwood City"
"ZipCode","94062","CA",0.083776167403844,"San Francisco, CA","San Mateo","Redwood City"
"ZipCode","94063","CA",0.273107255220893,"San Francisco, CA","San Mateo","Redwood City"
"ZipCode","94065","CA",-0.232997400925105,"San Francisco, CA","San Mateo","Redwood City"
"ZipCode","94066","CA",1.08157257703997,"San Francisco, CA","San Mateo","San Bruno"
"ZipCode","94070","CA",-0.608351187730451,"San Francisco, CA","San Mateo","San Carlos"
"ZipCode","94080","CA",0.858261220179752,"San Francisco, CA","San Mateo","South San Francisco"
"ZipCode","94085","CA",2.0527799706799,"San Jose, CA","Santa Clara","Sunnyvale"
"ZipCode","94086","CA",0.570829167873807,"San Jose, CA","Santa Clara","Sunnyvale"
"ZipCode","94087","CA",0.466577142153076,"San Jose, CA","Santa Clara","Sunnyvale"
"ZipCode","94089","CA",3.40348148740859,"San Jose, CA","Santa Clara","Sunnyvale"
"ZipCode","94102","CA",0.143148075109846,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94103","CA",-1.70199732587228,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94105","CA",-1.0179251974739,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94107","CA",-1.04317807317807,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94108","CA",-0.87238095916135,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94109","CA",-0.140641049408718,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94110","CA",0.998792825456999,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94111","CA",0.406987448077761,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94112","CA",0.0994729222191247,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94114","CA",-0.812795350484756,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94115","CA",-0.603395185080611,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94116","CA",0.451943368454279,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94117","CA",-0.660625159229905,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94121","CA",-0.0518518441578643,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94122","CA",1.41909558047403,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94123","CA",-1.62688324912244,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94124","CA",0.53704666164514,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94127","CA",-0.0726783379347493,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94131","CA",-1.64314625850335,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94132","CA",0.775247474272626,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94133","CA",-1.05449850792942,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94134","CA",0.675392628871968,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94158","CA",-0.734482666909769,"San Francisco, CA","San Francisco","San Francisco"
"ZipCode","94301","CA",0.969211000981108,"San Jose, CA","Santa Clara","Palo Alto"
"ZipCode","94303","CA",0.488012584411761,"San Jose, CA","Santa Clara","Palo Alto"
"ZipCode","94305","CA",-1.674369554121,"San Jose, CA","Santa Clara","Stanford"
"ZipCode","94306","CA",0.0581099017917648,"San Jose, CA","Santa Clara","Palo Alto"
"ZipCode","94401","CA",0.814844964981081,"San Francisco, CA","San Mateo","San Mateo"
"ZipCode","94402","CA",-0.779170046260565,"San Francisco, CA","San Mateo","San Mateo"
"ZipCode","94403","CA",0.368635129612279,"San Francisco, CA","San Mateo","San Mateo"
"ZipCode","94404","CA",-0.253714460583181,"San Francisco, CA","San Mateo","Foster City"
"ZipCode","94501","CA",1.12313213143252,"San Francisco, CA","Alameda","Alameda"
